problem_id,ev_A,ev_B,ev_diff,max_value_A,max_value_B,max_value_diff,min_value_A,min_value_B,n_outcomes_B,has_safe_option_A,has_safe_option_B,ev_max_conflict,higher_ev_option,higher_max_option,feedback,ambiguity,corr,block,bRate,bRate_std,options_A,options_B
11351,29.2,37.0,-7.8,32.0,57.0,-25.0,4.0,7.0,2,False,False,False,B,B,True,True,0,2,0.4375000000000001,0.3201562118716424,"[[0.9, 32.0], [0.09999999999999998, 4.0]]","[[0.4, 7.0], [0.6, 57.0]]"
11353,-10.0,-11.0,1.0,-10.0,-5.0,-5.0,-10.0,-20.0,2,True,False,True,A,B,True,True,0,3,0.6125,0.3222318006239194,"[[1.0, -10.0], [0.0, -10.0]]","[[0.4, -20.0], [0.6, -5.0]]"
11360,-10.0,-13.75,3.75,-10.0,47.0,-57.0,-10.0,-34.0,2,True,False,True,A,B,True,False,0,4,0.6375,0.2655183609470351,"[[1.0, -10.0], [0.0, -10.0]]","[[0.75, -34.0], [0.25, 47.0]]"
11361,26.0,22.48,3.52,26.0,70.0,-44.0,26.0,22.0,2,True,False,True,A,B,True,False,0,5,0.5625,0.4209117088733297,"[[1.0, 26.0], [0.0, 26.0]]","[[0.99, 22.0], [0.01, 70.0]]"
11362,9.0,1.0,8.0,40.0,31.0,9.0,-22.0,-25.0,6,False,False,False,A,A,True,True,-1,3,0.6749999999999999,0.2720294101747089,"[[0.5, 40.0], [0.5, -22.0]]","[[0.5, -25.0], [0.25, 31.0], [0.125, 29.0], [0.0625, 25.0], [0.03125, 17.0], [0.03125, 1.0]]"
11363,-8.8,-8.2,-0.6,-7.0,-5.0,-2.0,-9.0,-31.0,4,False,False,False,B,B,True,False,0,3,0.2,0.3380617018914066,"[[0.1, -7.0], [0.9, -9.0]]","[[0.050000000000000044, -31.0], [0.475, -5.0], [0.2375, -7.0], [0.23750000000000002, -11.0]]"
11366,26.0,23.6,2.4,26.0,54.0,-28.0,26.0,-22.0,2,True,False,True,A,B,True,False,0,5,0.5066666666666666,0.3990464825532174,"[[1.0, 26.0], [0.0, 26.0]]","[[0.4, -22.0], [0.6, 54.0]]"
11371,21.0,16.4,4.6,21.0,65.0,-44.0,21.0,11.0,2,True,False,True,A,B,True,False,0,4,0.6933333333333334,0.3534860406754147,"[[1.0, 21.0], [0.0, 21.0]]","[[0.9, 11.0], [0.1, 65.0]]"
11376,21.0,21.5,-0.5,21.0,63.0,-42.0,21.0,-20.0,2,True,False,False,B,B,True,True,0,2,0.3733333333333333,0.3918211448145819,"[[1.0, 21.0], [0.0, 21.0]]","[[0.5, -20.0], [0.5, 63.0]]"
11377,30.0,28.0,2.0,45.0,68.5,-23.5,-15.0,-11.0,5,False,False,True,A,B,True,False,0,5,0.5066666666666667,0.3844600418893019,"[[0.75, 45.0], [0.25, -15.0]]","[[0.5, -11.0], [0.0625, 65.5], [0.1875, 66.5], [0.1875, 67.5], [0.0625, 68.5]]"
11379,0.0,-5.0,5.0,0.0,52.0,-52.0,0.0,-19.0,3,True,False,True,A,B,True,True,0,4,0.5866666666666667,0.3888934240098375,"[[1.0, 0.0], [0.0, 0.0]]","[[0.8, -19.0], [0.1, 50.0], [0.09999999999999994, 52.0]]"
11380,6.25,2.5,3.75,43.0,49.5,-6.5,-6.0,-12.0,9,False,False,True,A,B,True,True,1,2,0.6133333333333333,0.2445598573141631,"[[0.25, 43.0], [0.75, -6.0]]","[[0.75, -12.0], [0.001953125, 42.5], [0.013671875, 43.5], [0.041015625, 44.5], [0.068359375, 45.5], [0.068359375, 46.5], [0.041015625, 47.5], [0.013671875, 48.5], [0.001953125, 49.5]]"
11387,-3.2,-9.6,6.4,34.0,101.5,-67.5,-28.0,-37.0,5,False,False,True,A,B,True,True,-1,4,0.6844444444444445,0.3174468251101069,"[[0.4, 34.0], [0.6, -28.0]]","[[0.8, -37.0], [0.025, 98.5], [0.07500000000000001, 99.5], [0.07500000000000001, 100.5], [0.025, 101.5]]"
11395,25.0,25.4,-0.4,25.0,87.0,-62.0,25.0,10.0,2,True,False,False,B,B,True,False,0,4,0.2666666666666666,0.2794552524023087,"[[1.0, 25.0], [0.0, 25.0]]","[[0.8, 10.0], [0.2, 87.0]]"
11396,-8.0,-13.2,5.2,-8.0,94.5,-102.5,-8.0,-40.0,3,True,False,True,A,B,True,True,0,4,0.5733333333333335,0.384460041889302,"[[1.0, -8.0], [0.0, -8.0]]","[[0.8, -40.0], [0.1, 93.5], [0.1, 94.5]]"
11397,10.69,8.18,2.51,11.0,28.5,-17.5,-20.0,8.0,7,False,False,True,A,B,True,True,0,5,0.5333333333333333,0.2992052966172383,"[[0.99, 11.0], [0.010000000000000009, -20.0]]","[[0.99, 8.0], [0.0003125, 23.5], [0.0015625, 24.5], [0.003125, 25.5], [0.003125, 26.5], [0.0015625, 27.5], [0.0003125, 28.5]]"
11401,-10.05,-9.4,-0.65,46.0,-6.0,52.0,-13.0,-15.0,4,False,False,True,B,A,True,True,0,3,0.4933333333333333,0.3369329451445933,"[[0.05, 46.0], [0.95, -13.0]]","[[0.19999999999999996, -15.0], [0.4, -6.0], [0.2, -8.0], [0.19999999999999998, -12.0]]"
11402,7.0,9.25,-2.25,7.0,52.0,-45.0,7.0,-5.0,2,True,False,False,B,B,True,False,0,5,0.3733333333333333,0.3692979181920098,"[[1.0, 7.0], [0.0, 7.0]]","[[0.75, -5.0], [0.25, 52.0]]"
11409,30.0,25.94,4.06,78.0,26.0,52.0,-42.0,20.0,2,False,False,False,A,A,True,False,0,4,0.6,0.3625307868699863,"[[0.6, 78.0], [0.4, -42.0]]","[[0.010000000000000009, 20.0], [0.99, 26.0]]"
11410,9.1,12.5,-3.4,49.0,107.0,-58.0,7.0,-19.0,2,False,False,False,B,B,True,True,0,5,0.4533333333333334,0.3335237551331168,"[[0.05, 49.0], [0.95, 7.0]]","[[0.75, -19.0], [0.25, 107.0]]"
11411,25.0,30.6,-5.6,25.0,58.5,-33.5,25.0,-6.0,9,True,False,False,B,B,True,False,0,3,0.3875,0.3461695153148719,"[[1.0, 25.0], [0.0, 25.0]]","[[0.4, -6.0], [0.0046875, 51.5], [0.0328125, 52.5], [0.0984375, 53.5], [0.1640625, 54.5], [0.1640625, 55.5], [0.0984375, 56.5], [0.0328125, 57.5], [0.0046875, 58.5]]"
11416,29.0,26.2,2.8,29.0,94.0,-65.0,29.0,12.0,5,True,False,True,A,B,True,False,0,5,0.5125000000000001,0.3344149119482164,"[[1.0, 29.0], [0.0, 29.0]]","[[0.8, 12.0], [0.1, 80.0], [0.05, 82.0], [0.025, 86.0], [0.024999999999999956, 94.0]]"
11420,-9.25,-5.0,-4.25,86.0,7.0,79.0,-41.0,-17.0,2,False,False,True,B,A,True,True,0,4,0.45,0.3386246693120078,"[[0.25, 86.0], [0.75, -41.0]]","[[0.5, -17.0], [0.5, 7.0]]"
11421,10.0,11.4,-1.4,10.0,77.5,-67.5,10.0,-5.0,3,True,False,False,B,B,True,False,0,5,0.3625,0.3739429546512855,"[[1.0, 10.0], [0.0, 10.0]]","[[0.8, -5.0], [0.1, 76.5], [0.1, 77.5]]"
11429,6.4,8.25,-1.85,91.0,78.0,13.0,-3.0,-15.0,2,False,False,True,B,A,True,False,0,4,0.4533333333333334,0.324844285041017,"[[0.1, 91.0], [0.9, -3.0]]","[[0.75, -15.0], [0.25, 78.0]]"
11431,-9.0,-10.8,1.8,-9.0,51.0,-60.0,-9.0,-12.0,7,True,False,True,A,B,True,False,0,5,0.5333333333333333,0.3677473252630061,"[[1.0, -9.0], [0.0, -9.0]]","[[0.8, -12.0], [0.1, -11.0], [0.05, -9.0], [0.025, -5.0], [0.0125, 3.0], [0.00625, 19.0], [0.0062499999999999336, 51.0]]"
11432,-3.0,-1.6,-1.4,-3.0,65.0,-68.0,-3.0,-9.0,2,True,False,False,B,B,True,False,0,4,0.4228571428571429,0.3643277286696018,"[[1.0, -3.0], [0.0, -3.0]]","[[0.9, -9.0], [0.1, 65.0]]"
11434,18.77,17.0,1.77,19.0,21.0,-2.0,-4.0,16.0,2,False,False,True,A,B,True,False,0,2,0.5866666666666666,0.39617216074881,"[[0.99, 19.0], [0.010000000000000009, -4.0]]","[[0.8, 16.0], [0.2, 21.0]]"
11437,24.0,22.75,1.25,24.0,112.0,-88.0,24.0,12.0,7,True,False,True,A,B,True,False,0,5,0.6533333333333334,0.3583028779970269,"[[1.0, 24.0], [0.0, 24.0]]","[[0.75, 12.0], [0.125, 50.0], [0.0625, 52.0], [0.03125, 56.0], [0.015625, 64.0], [0.0078125, 80.0], [0.0078125, 112.0]]"
11438,2.0,2.4,-0.4,2.0,6.0,-4.0,2.0,-3.0,2,True,False,False,B,B,True,True,0,3,0.4666666666666666,0.3265986323710904,"[[1.0, 2.0], [0.0, 2.0]]","[[0.4, -3.0], [0.6, 6.0]]"
11440,13.0,14.8,-1.8,115.0,52.0,63.0,-21.0,-10.0,2,False,False,True,B,A,True,False,-1,4,0.4800000000000001,0.3839642840533107,"[[0.25, 115.0], [0.75, -21.0]]","[[0.6, -10.0], [0.4, 52.0]]"
11448,25.2,33.0,-7.8,63.0,93.0,-30.0,21.0,18.0,2,False,False,False,B,B,True,False,0,5,0.3750000000000001,0.2620432534271139,"[[0.1, 63.0], [0.9, 21.0]]","[[0.8, 18.0], [0.2, 93.0]]"
11450,5.0,1.0,4.0,5.0,69.5,-64.5,5.0,-43.0,7,True,False,True,A,B,True,False,0,2,0.5874999999999999,0.3685557397915997,"[[1.0, 5.0], [0.0, 5.0]]","[[0.6, -43.0], [0.0125, 64.5], [0.0625, 65.5], [0.125, 66.5], [0.125, 67.5], [0.0625, 68.5], [0.0125, 69.5]]"
11451,-5.2,-7.6,2.4,62.0,-4.0,66.0,-22.0,-22.0,2,False,False,False,A,A,True,False,0,4,0.5657608695652174,0.3884983936779651,"[[0.2, 62.0], [0.8, -22.0]]","[[0.19999999999999996, -22.0], [0.8, -4.0]]"
11471,27.0,28.0,-1.0,29.0,82.0,-53.0,19.0,22.0,2,False,False,False,B,B,True,False,-1,4,0.4381944444444444,0.3457435180114207,"[[0.8, 29.0], [0.19999999999999996, 19.0]]","[[0.9, 22.0], [0.1, 82.0]]"
11474,-7.75,-6.8,-0.95,16.0,109.5,-93.5,-9.0,-35.0,9,False,False,False,B,B,True,False,-1,3,0.4625000000000001,0.2895398648430529,"[[0.05, 16.0], [0.95, -9.0]]","[[0.8, -35.0], [0.0015625, 102.5], [0.010937500000000001, 103.5], [0.0328125, 104.5], [0.0546875, 105.5], [0.0546875, 106.5], [0.0328125, 107.5], [0.010937500000000001, 108.5], [0.0015625, 109.5]]"
11475,-3.0,-8.0,5.0,-3.0,13.0,-16.0,-3.0,-22.0,2,True,False,True,A,B,True,False,0,2,0.52,0.3913347124174613,"[[1.0, -3.0], [0.0, -3.0]]","[[0.6, -22.0], [0.4, 13.0]]"
11478,11.0,9.09,1.91,13.0,29.0,-16.0,3.0,9.0,5,False,False,True,A,B,True,False,0,3,0.5466666666666667,0.4501851470969101,"[[0.8, 13.0], [0.19999999999999996, 3.0]]","[[0.99, 9.0], [0.005, 15.0], [0.0025, 17.0], [0.00125, 21.0], [0.0012500000000000978, 29.0]]"
11481,16.0,20.0,-4.0,16.0,74.0,-58.0,16.0,-16.0,2,True,False,False,B,B,True,False,0,2,0.4933333333333333,0.3692979181920098,"[[1.0, 16.0], [0.0, 16.0]]","[[0.6, -16.0], [0.4, 74.0]]"
11484,2.1,2.4,-0.3,12.0,8.0,4.0,2.0,-20.0,2,False,False,True,B,A,True,False,0,4,0.4266666666666665,0.3990464825532174,"[[0.01, 12.0], [0.99, 2.0]]","[[0.19999999999999996, -20.0], [0.8, 8.0]]"
11486,-7.1,-18.2,11.1,19.0,19.5,-0.5,-10.0,-41.0,9,False,False,True,A,B,True,True,0,3,0.5333333333333333,0.2690370836538197,"[[0.1, 19.0], [0.9, -10.0]]","[[0.6, -41.0], [0.003125, 12.5], [0.021875000000000002, 13.5], [0.065625, 14.5], [0.109375, 15.5], [0.109375, 16.5], [0.065625, 17.5], [0.021875000000000002, 18.5], [0.003125, 19.5]]"
11494,-5.0,-6.0,1.0,-5.0,110.0,-115.0,-5.0,-35.0,2,True,False,True,A,B,True,False,0,3,0.5866666666666667,0.3583028779970269,"[[1.0, -5.0], [0.0, -5.0]]","[[0.8, -35.0], [0.2, 110.0]]"
11497,5.2,5.0,0.2,19.0,7.0,12.0,-4.0,1.0,3,False,False,False,A,A,True,False,0,3,0.52,0.4195235392680606,"[[0.4, 19.0], [0.6, -4.0]]","[[0.5, 7.0], [0.25, 5.0], [0.25, 1.0]]"
11505,18.2,17.75,0.45,35.0,140.0,-105.0,14.0,-25.0,8,False,False,True,A,B,True,False,0,3,0.58,0.4246006527146587,"[[0.2, 35.0], [0.8, 14.0]]","[[0.050000000000000044, -25.0], [0.475, 14.0], [0.2375, 16.0], [0.11875, 20.0], [0.059375, 28.0], [0.0296875, 44.0], [0.01484375, 76.0], [0.014843750000000022, 140.0]]"
11523,10.0,7.75,2.25,10.0,32.0,-22.0,10.0,1.0,6,True,False,True,A,B,True,False,0,2,0.5549999999999999,0.2612128305752664,"[[1.0, 10.0], [0.0, 10.0]]","[[0.75, 1.0], [0.125, 32.0], [0.0625, 30.0], [0.03125, 26.0], [0.015625, 18.0], [0.015625, 2.0]]"
11524,2.0,-3.5,5.5,2.0,17.0,-15.0,2.0,-24.0,2,True,False,True,A,B,True,False,0,3,0.5066666666666667,0.3369329451445933,"[[1.0, 2.0], [0.0, 2.0]]","[[0.5, -24.0], [0.5, 17.0]]"
11527,-10.0,-11.7,1.7,-10.0,32.5,-42.5,-10.0,-14.0,3,True,False,True,A,B,True,True,0,4,0.8933333333333333,0.2491891612715892,"[[1.0, -10.0], [0.0, -10.0]]","[[0.95, -14.0], [0.025, 31.5], [0.025, 32.5]]"
11528,12.42,15.6,-3.18,54.0,48.0,6.0,12.0,-33.0,2,False,False,True,B,A,True,False,0,3,0.32,0.3687817782917155,"[[0.01, 54.0], [0.99, 12.0]]","[[0.4, -33.0], [0.6, 48.0]]"
11529,9.95,13.0,-3.05,10.0,75.0,-65.0,9.0,-49.0,2,False,False,False,B,B,True,False,0,2,0.3200000000000001,0.3687817782917155,"[[0.95, 10.0], [0.050000000000000044, 9.0]]","[[0.5, -49.0], [0.5, 75.0]]"
11536,12.75,12.0,0.75,102.0,21.5,80.5,-17.0,0.0,5,False,False,False,A,A,True,False,1,4,0.5044444444444445,0.3556497890998566,"[[0.25, 102.0], [0.75, -17.0]]","[[0.4, 0.0], [0.075, 18.5], [0.22499999999999998, 19.5], [0.22499999999999998, 20.5], [0.075, 21.5]]"
11541,9.0,8.0,1.0,39.0,77.0,-38.0,-36.0,-40.0,7,False,False,True,A,B,True,False,0,3,0.6375000000000001,0.3030401513551188,"[[0.6, 39.0], [0.4, -36.0]]","[[0.19999999999999996, -40.0], [0.4, 15.0], [0.2, 17.0], [0.1, 21.0], [0.05, 29.0], [0.025, 45.0], [0.024999999999999956, 77.0]]"
11545,21.0,24.6,-3.6,35.0,36.0,-1.0,-35.0,-21.0,2,False,False,False,B,B,True,True,0,2,0.4625,0.3774917217635375,"[[0.8, 35.0], [0.19999999999999996, -35.0]]","[[0.19999999999999996, -21.0], [0.8, 36.0]]"
11547,10.0,12.8,-2.8,10.0,20.0,-10.0,10.0,-12.0,3,True,False,False,B,B,True,True,0,2,0.375,0.3785938897200182,"[[1.0, 10.0], [0.0, 10.0]]","[[0.19999999999999996, -12.0], [0.4, 20.0], [0.39999999999999997, 18.0]]"
11548,30.0,32.2,-2.2,30.0,85.0,-55.0,30.0,-3.0,2,True,False,False,B,B,True,False,0,5,0.325,0.3172801075810879,"[[1.0, 30.0], [0.0, 30.0]]","[[0.6, -3.0], [0.4, 85.0]]"
11550,28.25,28.0,0.25,56.0,32.0,24.0,19.0,26.0,3,False,False,False,A,A,True,False,0,3,0.7,0.3183289703016885,"[[0.25, 56.0], [0.75, 19.0]]","[[0.5, 26.0], [0.25, 28.0], [0.25, 32.0]]"
11558,6.0,3.6,2.4,38.0,9.0,29.0,-26.0,3.0,2,False,False,False,A,A,True,False,0,4,0.6124999999999999,0.2963668897386031,"[[0.5, 38.0], [0.5, -26.0]]","[[0.9, 3.0], [0.1, 9.0]]"
11559,1.0,-1.6,2.6,1.0,9.0,-8.0,1.0,-44.0,2,True,False,True,A,B,True,False,0,5,0.575,0.3336665001664586,"[[1.0, 1.0], [0.0, 1.0]]","[[0.19999999999999996, -44.0], [0.8, 9.0]]"
11564,20.0,22.8,-2.8,46.0,111.0,-65.0,-19.0,-36.0,2,False,False,False,B,B,True,False,0,5,0.325,0.3172801075810878,"[[0.6, 46.0], [0.4, -19.0]]","[[0.6, -36.0], [0.4, 111.0]]"
11571,22.0,20.4,1.6,22.0,27.5,-5.5,22.0,6.0,9,True,False,True,A,B,True,False,0,2,0.56,0.4084815085865489,"[[1.0, 22.0], [0.0, 22.0]]","[[0.19999999999999996, 6.0], [0.00625, 20.5], [0.043750000000000004, 21.5], [0.13125, 22.5], [0.21875, 23.5], [0.21875, 24.5], [0.13125, 25.5], [0.043750000000000004, 26.5], [0.00625, 27.5]]"
11572,-1.1,-5.0,3.9,16.0,3.5,12.5,-2.0,-29.0,3,False,False,False,A,A,True,False,0,3,0.6016161616161617,0.3846010498611921,"[[0.05, 16.0], [0.95, -2.0]]","[[0.25, -29.0], [0.375, 2.5], [0.375, 3.5]]"
11580,-10.0,-11.75,1.75,-10.0,0.0,-10.0,-10.0,-47.0,2,True,False,True,A,B,True,False,0,2,0.5866666666666667,0.3335237551331168,"[[1.0, -10.0], [0.0, -10.0]]","[[0.25, -47.0], [0.75, 0.0]]"
11581,29.0,32.4,-3.4,29.0,100.5,-71.5,29.0,-12.0,5,True,False,False,B,B,True,False,0,4,0.4400000000000001,0.3135055251278904,"[[1.0, 29.0], [0.0, 29.0]]","[[0.6, -12.0], [0.05, 97.5], [0.15000000000000002, 98.5], [0.15000000000000002, 99.5], [0.05, 100.5]]"
11584,-10.0,-12.2,2.2,-10.0,70.0,-80.0,-10.0,-15.0,7,True,False,True,A,B,True,False,0,2,0.6400000000000001,0.3641035959331198,"[[1.0, -10.0], [0.0, -10.0]]","[[0.9, -15.0], [0.05, 8.0], [0.025, 10.0], [0.0125, 14.0], [0.00625, 22.0], [0.003125, 38.0], [0.0031249999999999113, 70.0]]"
11589,16.85,19.2,-2.35,52.0,30.0,22.0,15.0,12.0,2,False,False,True,B,A,True,True,0,3,0.3600000000000001,0.2414243448488869,"[[0.05, 52.0], [0.95, 15.0]]","[[0.6, 12.0], [0.4, 30.0]]"
11595,11.0,9.8,1.2,11.0,19.5,-8.5,11.0,9.0,7,True,False,True,A,B,True,True,0,5,0.5733333333333335,0.3283436063174122,"[[1.0, 11.0], [0.0, 11.0]]","[[0.9, 9.0], [0.003125, 14.5], [0.015625, 15.5], [0.03125, 16.5], [0.03125, 17.5], [0.015625, 18.5], [0.003125, 19.5]]"
11596,25.0,27.1,-2.1,25.0,73.0,-48.0,25.0,22.0,2,True,False,False,B,B,True,False,0,5,0.44,0.4355620342893601,"[[1.0, 25.0], [0.0, 25.0]]","[[0.9, 22.0], [0.1, 73.0]]"
11598,18.57,10.55,8.02,19.0,40.0,-21.0,-24.0,9.0,2,False,False,True,A,B,True,False,0,3,0.5733333333333334,0.3918211448145818,"[[0.99, 19.0], [0.010000000000000009, -24.0]]","[[0.95, 9.0], [0.05, 40.0]]"
11599,27.0,30.0,-3.0,27.0,35.0,-8.0,27.0,15.0,2,True,False,False,B,B,True,False,0,3,0.4933333333333334,0.3453086955726647,"[[1.0, 27.0], [0.0, 27.0]]","[[0.25, 15.0], [0.75, 35.0]]"
11608,22.6,25.4,-2.8,72.0,67.0,5.0,20.0,-37.0,2,False,False,True,B,A,True,True,0,4,0.325,0.3087609647175843,"[[0.05, 72.0], [0.95, 20.0]]","[[0.4, -37.0], [0.6, 67.0]]"
11612,30.0,24.8,5.2,30.0,79.0,-49.0,30.0,14.0,5,True,False,True,A,B,True,False,0,4,0.50625,0.3934442617408141,"[[1.0, 30.0], [0.0, 30.0]]","[[0.8, 14.0], [0.1, 65.0], [0.05, 67.0], [0.025, 71.0], [0.024999999999999956, 79.0]]"
11618,-9.0,-9.2,0.2,-9.0,-6.0,-3.0,-9.0,-14.0,2,True,False,True,A,B,True,False,0,2,0.525,0.3714835124201341,"[[1.0, -9.0], [0.0, -9.0]]","[[0.4, -14.0], [0.6, -6.0]]"
11620,13.0,15.8,-2.8,13.0,48.5,-35.5,13.0,8.0,5,True,False,False,B,B,True,False,0,3,0.4625,0.3913651321549567,"[[1.0, 13.0], [0.0, 13.0]]","[[0.8, 8.0], [0.025, 45.5], [0.07500000000000001, 46.5], [0.07500000000000001, 47.5], [0.025, 48.5]]"
11624,14.2,14.6,-0.4,37.0,92.0,-55.0,-1.0,-37.0,2,False,False,False,B,B,True,False,0,5,0.275,0.3415650255319866,"[[0.4, 37.0], [0.6, -1.0]]","[[0.6, -37.0], [0.4, 92.0]]"
11628,-4.2,-2.15,-2.05,15.0,-2.0,17.0,-33.0,-5.0,2,False,False,True,B,A,True,False,0,5,0.25,0.2780887148615228,"[[0.6, 15.0], [0.4, -33.0]]","[[0.050000000000000044, -5.0], [0.95, -2.0]]"
11640,-7.0,-12.6,5.6,-3.0,84.0,-87.0,-8.0,-17.0,7,False,False,True,A,B,True,True,0,3,0.7875000000000001,0.3612478373637688,"[[0.2, -3.0], [0.8, -8.0]]","[[0.9, -17.0], [0.05, 22.0], [0.025, 24.0], [0.0125, 28.0], [0.00625, 36.0], [0.003125, 52.0], [0.0031249999999999113, 84.0]]"
11643,-9.0,-8.25,-0.75,3.0,-8.0,11.0,-27.0,-13.0,2,False,False,True,B,A,True,False,0,2,0.3125,0.4129164564412515,"[[0.6, 3.0], [0.4, -27.0]]","[[0.050000000000000044, -13.0], [0.95, -8.0]]"
11644,12.0,12.8,-0.8,12.0,59.0,-47.0,12.0,-18.0,2,True,False,False,B,B,True,True,0,3,0.4125000000000001,0.3827531841800928,"[[1.0, 12.0], [0.0, 12.0]]","[[0.6, -18.0], [0.4, 59.0]]"
11648,-7.0,-8.0,1.0,-7.0,13.0,-20.0,-7.0,-13.0,3,True,False,True,A,B,True,False,0,4,0.6125,0.4224926034855522,"[[1.0, -7.0], [0.0, -7.0]]","[[0.8, -13.0], [0.1, 11.0], [0.09999999999999994, 13.0]]"
11651,18.87,21.8,-2.93,19.0,33.0,-14.0,6.0,-23.0,2,False,False,False,B,B,True,False,0,3,0.4125,0.3685557397915997,"[[0.99, 19.0], [0.010000000000000009, 6.0]]","[[0.19999999999999996, -23.0], [0.8, 33.0]]"
11653,26.0,28.6,-2.6,26.0,32.0,-6.0,26.0,15.0,2,True,False,False,B,B,True,True,0,4,0.325,0.3336665001664586,"[[1.0, 26.0], [0.0, 26.0]]","[[0.19999999999999996, 15.0], [0.8, 32.0]]"
11663,12.0,12.75,-0.75,12.0,20.5,-8.5,12.0,-6.0,5,True,False,False,B,B,True,False,0,4,0.4375,0.4014556845614054,"[[1.0, 12.0], [0.0, 12.0]]","[[0.25, -6.0], [0.09375, 17.5], [0.28125, 18.5], [0.28125, 19.5], [0.09375, 20.5]]"
11666,-1.0,0.0,-1.0,-1.0,118.0,-119.0,-1.0,-6.0,6,True,False,False,B,B,True,False,0,5,0.3875000000000001,0.3964425136973413,"[[1.0, -1.0], [0.0, -1.0]]","[[0.95, -6.0], [0.025, 118.0], [0.0125, 116.0], [0.00625, 112.0], [0.003125, 104.0], [0.0031250000000000223, 88.0]]"
11667,-1.0,-7.24,6.24,-1.0,68.0,-69.0,-1.0,-8.0,2,True,False,True,A,B,True,True,0,5,0.68,0.405674042269688,"[[1.0, -1.0], [0.0, -1.0]]","[[0.99, -8.0], [0.01, 68.0]]"
11668,3.2,8.2,-5.0,15.0,89.0,-74.0,-44.0,-12.0,2,False,False,False,B,B,True,False,0,4,0.4172549019607843,0.3847016849324292,"[[0.8, 15.0], [0.19999999999999996, -44.0]]","[[0.8, -12.0], [0.2, 89.0]]"
11669,15.0,7.0,8.0,15.0,72.0,-57.0,15.0,-35.0,4,True,False,True,A,B,True,False,0,3,0.5066666666666666,0.3283436063174123,"[[1.0, 15.0], [0.0, 15.0]]","[[0.6, -35.0], [0.2, 72.0], [0.1, 70.0], [0.09999999999999994, 66.0]]"
11679,23.0,22.25,0.75,23.0,31.0,-8.0,23.0,-4.0,2,True,False,True,A,B,True,False,0,2,0.5733333333333334,0.3692979181920098,"[[1.0, 23.0], [0.0, 23.0]]","[[0.25, -4.0], [0.75, 31.0]]"
11683,24.0,23.6,0.4,53.0,27.0,26.0,-5.0,10.0,2,False,False,False,A,A,True,False,-1,3,0.5875,0.2963668897386031,"[[0.5, 53.0], [0.5, -5.0]]","[[0.19999999999999996, 10.0], [0.8, 27.0]]"
11685,4.0,8.0,-4.0,4.0,27.0,-23.0,4.0,-11.0,2,True,False,False,B,B,True,True,0,4,0.4875,0.3008321791298265,"[[1.0, 4.0], [0.0, 4.0]]","[[0.5, -11.0], [0.5, 27.0]]"
11691,-3.0,-4.2,1.2,33.0,252.0,-219.0,-39.0,-18.0,9,False,False,True,A,B,True,False,0,2,0.6125,0.2872281323269014,"[[0.5, 33.0], [0.5, -39.0]]","[[0.4, -18.0], [0.3, -2.0], [0.15, 0.0], [0.075, 4.0], [0.0375, 12.0], [0.01875, 28.0], [0.009375, 60.0], [0.0046875, 124.0], [0.004687500000000089, 252.0]]"
11704,21.0,19.2,1.8,54.0,22.0,32.0,-12.0,19.0,3,False,False,False,A,A,True,False,1,2,0.7777777777777778,0.2088010622527664,"[[0.5, 54.0], [0.5, -12.0]]","[[0.9, 19.0], [0.05, 20.0], [0.04999999999999991, 22.0]]"
11712,15.88,17.4,-1.52,16.0,88.0,-72.0,4.0,-27.0,6,False,False,False,B,B,True,False,0,2,0.2666666666666666,0.3754362541795624,"[[0.99, 16.0], [0.010000000000000009, 4.0]]","[[0.6, -27.0], [0.2, 88.0], [0.1, 86.0], [0.05, 82.0], [0.025, 74.0], [0.024999999999999956, 58.0]]"
11716,23.2,22.3,0.9,32.0,47.5,-15.5,10.0,21.0,3,False,False,True,A,B,True,True,-1,3,0.7118303571428571,0.3011110908462394,"[[0.6, 32.0], [0.4, 10.0]]","[[0.95, 21.0], [0.025, 46.5], [0.025, 47.5]]"
11718,29.0,32.0,-3.0,65.0,38.0,27.0,20.0,8.0,2,False,False,True,B,A,True,False,0,5,0.375,0.3492849839314596,"[[0.2, 65.0], [0.8, 20.0]]","[[0.19999999999999996, 8.0], [0.8, 38.0]]"
11720,15.2,10.45,4.75,71.0,43.0,28.0,-22.0,-19.0,7,False,False,False,A,A,True,False,0,4,0.6375000000000001,0.3201562118716424,"[[0.4, 71.0], [0.6, -22.0]]","[[0.95, 9.0], [0.025, 43.0], [0.0125, 41.0], [0.00625, 37.0], [0.003125, 29.0], [0.0015625, 13.0], [0.0015625000000000667, -19.0]]"
11721,-10.0,-11.6,1.6,-10.0,94.0,-104.0,-10.0,-38.0,2,True,False,True,A,B,True,False,0,5,0.625,0.3336665001664586,"[[1.0, -10.0], [0.0, -10.0]]","[[0.8, -38.0], [0.2, 94.0]]"
11727,12.0,9.63,2.37,12.0,74.5,-62.5,12.0,9.0,7,True,False,True,A,B,True,True,0,5,0.6499999999999999,0.3141125063837265,"[[1.0, 12.0], [0.0, 12.0]]","[[0.99, 9.0], [0.0003125, 69.5], [0.0015625, 70.5], [0.003125, 71.5], [0.003125, 72.5], [0.0015625, 73.5], [0.0003125, 74.5]]"
